city,county,state,fips,latitude,longitude,population,redCounty,redState,unemploymentRate,povertyProp,tempDiff,numDisasters,avgEmissionsPerCapita,lessThanHighSchoolProp,medianHouseholdIncome,UNFCCC,hasCommitments,hasActionsUndertaken,hasEmissionInventory,hasInitiativeParticipations,hasImpact,hasMitigations,hasAdaptations,hasRiskAssessments,hasClimateActionPlans,hasFinanceActions
Benton Heights,Berrien,MI,26021,42.1211,-86.4137,3763,True,False,0.046,0.161,-0.7531666666666652,37.0,15.283333333333333,0.09230313630768947,57554.0,False,False,False,False,False,False,False,False,False,False,False
Plainwell,Allegan,MI,26005,42.4457,-85.6435,3763,True,False,0.037,0.094,-0.7531666666666652,37.0,15.283333333333333,0.08692286900754356,73873.0,False,False,False,False,False,False,False,False,False,False,False
Three Rivers,Deschutes,OR,41017,43.8366,-121.4646,3762,False,False,0.042,0.087,-1.1447023809523849,79.0,9.316666666666666,0.05669814620496677,79648.0,False,False,False,False,False,False,False,False,False,False,False
Lindsborg,McPherson,KS,20113,38.5774,-97.6738,3762,True,True,0.019,0.087,-0.07115476190476144,70.0,20.7,0.08286723579629085,64853.0,False,False,False,False,False,False,False,False,False,False,False
Sloan,Erie,NY,36029,42.8921,-78.7918,3762,False,False,0.036,0.13699999999999998,-0.9301904761904787,95.0,8.316666666666666,0.07903184644934252,63014.0,False,False,False,False,False,False,False,False,False,False,False
Houston,Chickasaw,MS,28017,33.8963,-89.0031,3762,True,True,0.045,0.19899999999999998,1.5567261904761907,72.0,20.983333333333334,0.23446278089887643,40762.0,False,False,False,False,False,False,False,False,False,False,False
Swansboro,Onslow,NC,37133,34.6957,-77.1367,3759,False,True,0.043,0.139,0.8821071428571443,59.0,11.483333333333334,0.08230047811695476,55645.0,False,False,False,False,False,False,False,False,False,False,False
Lawrenceville,Mercer,NJ,34021,40.3018,-74.7378,3759,False,False,0.032,0.10400000000000001,-0.4110119047619065,50.0,10.799999999999999,0.10441093715069799,86499.0,False,False,False,False,False,False,False,False,False,False,False
Wildwood Lake,Bradley,TN,47011,35.0893,-84.8512,3758,True,True,0.036,0.11699999999999999,1.395500000000002,69.0,13.716666666666667,0.1258655031774637,56273.0,False,False,False,False,False,False,False,False,False,False,False
Loxley,Baldwin,AL,1003,30.6812,-87.7416,3757,True,True,0.024,0.10800000000000001,1.6794404761904822,82.0,21.900000000000002,0.08985843669162906,65658.0,False,False,False,False,False,False,False,False,False,False,False
Marlboro Meadows,Prince George's,MD,24033,38.8374,-76.7144,3757,False,False,0.035,0.115,-0.1876785714285738,32.0,9.183333333333332,0.1277031257894084,89689.0,False,False,False,False,False,False,False,False,False,False,False
Vicksburg,Kalamazoo,MI,26077,42.1185,-85.5413,3757,False,False,0.039,0.141,-0.7531666666666652,37.0,15.283333333333333,0.05696448525482194,62476.0,False,False,False,False,False,False,False,False,False,False,False
McLendon-Chisholm,Rockwall,TX,48397,32.8481,-96.391,3755,True,True,0.033,0.051,-0.08552380952381,255.0,23.05,0.06438262339517058,120696.0,False,False,False,False,False,False,False,False,False,False,False
Butte,Matanuska-Susitna,AK,2170,61.5539,-149.0035,3752,False,True,0.046,0.105,-3.913523809523813,55.0,47.68333333333334,0.06281162244254684,80164.0,False,False,False,False,False,False,False,False,False,False,False
Rochester,Sangamon,IL,17167,39.7488,-89.5436,3752,True,False,0.041,0.14400000000000002,0.017488095238093138,60.0,15.483333333333333,0.07225239430039711,68476.0,False,False,False,False,False,False,False,False,False,False,False
Mount Repose,Clermont,OH,39025,39.1907,-84.2197,3752,True,True,0.036,0.095,0.5749285714285755,54.0,17.01666666666667,0.09455143781502104,70789.0,False,False,False,False,False,False,False,False,False,False,False
Collinsville,Capitol,CT,9110,41.8189,-72.922,3750,False,False,,,-0.5519761904761893,31.0,9.883333333333333,,,False,False,False,False,False,False,False,False,False,False,False
Georgetown,Floyd,IN,18043,38.2954,-85.964,3749,True,True,0.025,0.092,0.5251547619047621,48.0,25.883333333333336,0.0872544208785417,67330.0,False,False,False,False,False,False,False,False,False,False,False
Alexandria,Calhoun,AL,1015,33.7675,-85.8792,3748,True,True,0.03,0.192,1.6794404761904822,82.0,21.900000000000002,0.1478514383962723,48166.0,False,False,False,False,False,False,False,False,False,False,False
Village Green,Onondaga,NY,36067,43.1323,-76.3108,3747,False,False,0.033,0.142,-0.9301904761904787,95.0,8.316666666666666,0.08683475111675425,65548.0,False,False,False,False,False,False,False,False,False,False,False
Tarpey Village,Fresno,CA,6019,36.7941,-119.7012,3746,False,False,0.064,0.19399999999999998,-0.8213214285714301,284.0,8.716666666666669,0.2209239621812921,63140.0,False,False,False,False,False,False,False,False,False,False,False
Washington,Wilkes,GA,13317,33.7355,-82.7426,3742,False,False,0.041,0.201,,65.0,12.716666666666669,0.1917336394948335,42567.0,False,False,False,False,False,False,False,False,False,False,False
Jamestown,Tuolumne,CA,6109,37.9574,-120.411,3742,True,False,0.045,0.132,-0.8213214285714301,284.0,8.716666666666669,0.07908241693271846,61396.0,False,False,False,False,False,False,False,False,False,False,False
South Glens Falls,Saratoga,NY,36091,43.2951,-73.6351,3739,False,False,0.027,0.077,-0.9301904761904787,95.0,8.316666666666666,0.06288929429615592,87154.0,False,False,False,False,False,False,False,False,False,False,False
Oglesby,LaSalle,IL,17099,41.2932,-89.071,3739,True,False,0.049,0.132,0.017488095238093138,60.0,15.483333333333333,0.09445188543169174,64447.0,False,False,False,False,False,False,False,False,False,False,False
Setauket,Suffolk,NY,36103,40.9484,-73.116,3739,True,False,0.031,0.064,-0.9301904761904787,95.0,8.316666666666666,0.0960749787525767,112681.0,False,False,False,False,False,False,False,False,False,False,False
Yellow Springs,Greene,OH,39057,39.7987,-83.8904,3739,True,True,0.036,0.10300000000000001,0.5749285714285755,54.0,17.01666666666667,0.059769441708154736,79035.0,False,False,False,False,False,False,False,False,False,False,False
Byron,Ogle,IL,17141,42.1223,-89.2665,3739,True,False,0.048,0.084,0.017488095238093138,60.0,15.483333333333333,0.09047195508366224,74472.0,False,False,False,False,False,False,False,False,False,False,False
Umatilla,Lake,FL,12069,28.9273,-81.665,3738,True,True,0.03,0.1,1.8295714285714304,130.0,10.883333333333333,0.09619611158072697,64662.0,False,False,False,False,False,False,False,False,False,False,False
Ridgeland,Jasper,SC,45053,32.4681,-80.9178,3737,False,True,0.031,0.161,1.4022976190476157,30.0,13.733333333333334,0.1122248427672956,54099.0,False,False,False,False,False,False,False,False,False,False,False
North Richmond,Contra Costa,CA,6013,37.9641,-122.3711,3734,False,False,0.035,0.08800000000000001,-0.8213214285714301,284.0,8.716666666666669,0.1025614270452908,110595.0,False,False,False,False,False,False,False,False,False,False,False
Hohenwald,Lewis,TN,47101,35.5515,-87.5539,3734,True,True,0.036,0.147,1.395500000000002,69.0,13.716666666666667,0.16630019673648883,50422.0,False,False,False,False,False,False,False,False,False,False,False
Whitney,Spartanburg,SC,45083,34.9835,-81.926,3734,False,True,0.031,0.13699999999999998,1.4022976190476157,30.0,13.733333333333334,0.1250108659349508,60470.0,False,False,False,False,False,False,False,False,False,False,False
Brookmont,Montgomery,MD,24031,38.9546,-77.1292,3732,False,False,0.029,0.085,-0.1876785714285738,32.0,9.183333333333332,0.08768635991480692,112352.0,False,False,False,False,False,False,False,False,False,False,False
Stilwell,Adair,OK,40001,35.8145,-94.6317,3732,False,True,0.033,0.20800000000000002,0.23913095238095394,173.0,23.28333333333333,0.1902097902097902,43371.0,False,False,False,False,False,False,False,False,False,False,False
McCall,Valley,ID,16085,44.9076,-116.1124,3731,True,True,0.037,0.083,-1.2147976190476228,44.0,10.866666666666667,0.09450744941071826,69425.0,False,False,False,False,False,False,False,False,False,False,False
Fairbury,Livingston,IL,17105,40.746,-88.5158,3731,True,False,0.04,0.11699999999999999,0.017488095238093138,60.0,15.483333333333333,0.09862666719436419,61569.0,False,False,False,False,False,False,False,False,False,False,False
St. Anthony,Fremont,ID,16043,43.9648,-111.6841,3730,True,True,0.025,0.11800000000000001,-1.2147976190476228,44.0,10.866666666666667,0.1146352514725872,58878.0,False,False,False,False,False,False,False,False,False,False,False
Montrose,Westchester,NY,36119,41.2425,-73.9424,3728,False,False,0.031,0.094,-0.9301904761904787,95.0,8.316666666666666,0.11148310934103421,109131.0,False,False,False,False,False,False,False,False,False,False,False
Oliver Springs,Anderson,TN,47001,36.0399,-84.3285,3727,True,True,0.033,0.14300000000000002,1.395500000000002,69.0,13.716666666666667,0.1013828252013956,58633.0,False,False,False,False,False,False,False,False,False,False,False
Maiden,Catawba,NC,37035,35.5845,-81.224,3727,False,True,0.034,0.135,0.8821071428571443,59.0,11.483333333333334,0.1350468425173466,59841.0,False,False,False,False,False,False,False,False,False,False,False
Romeo,Macomb,MI,26099,42.8049,-83.0041,3727,True,False,0.037,0.11599999999999999,-0.7531666666666652,37.0,15.283333333333333,0.09608559205721119,67646.0,False,False,False,False,False,False,False,False,False,False,False
Chandler,Warrick,IN,18173,38.0373,-87.3739,3726,True,True,0.026,0.068,0.5251547619047621,48.0,25.883333333333336,0.05453840716842609,83005.0,False,False,False,False,False,False,False,False,False,False,False
Empire,Stanislaus,CA,6099,37.6432,-120.9073,3726,False,False,0.054,0.141,-0.8213214285714301,284.0,8.716666666666669,0.2004687920866979,73151.0,False,False,False,False,False,False,False,False,False,False,False
San Joaquin,Fresno,CA,6019,36.6057,-120.1897,3725,False,False,0.064,0.19399999999999998,-0.8213214285714301,284.0,8.716666666666669,0.2209239621812921,63140.0,False,False,False,False,False,False,False,False,False,False,False
Highland Falls,Orange,NY,36071,41.3643,-73.9682,3720,True,False,0.032,0.122,-0.9301904761904787,95.0,8.316666666666666,0.1008384879725086,88494.0,False,False,False,False,False,False,False,False,False,False,False
Walthourville,Liberty,GA,13179,31.7716,-81.6216,3719,False,False,0.033,0.18100000000000002,,65.0,12.716666666666669,0.08569062691989209,50696.0,False,False,False,False,False,False,False,False,False,False,False
Richfield,Summit,OH,39153,41.2354,-81.6421,3719,False,True,0.041,0.125,0.5749285714285755,54.0,17.01666666666667,0.07376722633132217,63191.0,False,False,False,False,False,False,False,False,False,False,False
Independence,Hennepin,MN,27053,45.0219,-93.7076,3718,False,False,0.025,0.1,-2.001428571428576,60.0,15.733333333333333,0.06133782087771932,84220.0,False,False,False,False,False,False,False,False,False,False,False
Rosita,Maverick,TX,48323,28.6244,-100.4287,3717,False,True,0.079,0.205,-0.08552380952381,255.0,23.05,0.3644658663756518,41815.0,False,False,False,False,False,False,False,False,False,False,False
Desert Edge,Riverside,CA,6065,33.9223,-116.4401,3715,False,False,0.042,0.11599999999999999,-0.8213214285714301,284.0,8.716666666666669,0.1700949517992775,78690.0,False,False,False,False,False,False,False,False,False,False,False
Edgecliff Village,Tarrant,TX,48439,32.6561,-97.3406,3715,False,True,0.036,0.11599999999999999,-0.08552380952381,255.0,23.05,0.1334850079042549,71399.0,False,False,False,False,False,False,False,False,False,False,False
Cotulla,La Salle,TX,48283,28.4364,-99.2367,3714,True,True,0.028,0.28600000000000003,-0.08552380952381,255.0,23.05,0.3117532044318923,40549.0,False,False,False,False,False,False,False,False,False,False,False
Angels,Calaveras,CA,6009,38.0706,-120.5501,3714,True,False,0.036,0.135,-0.8213214285714301,284.0,8.716666666666669,0.09195731166490229,68298.0,False,False,False,False,False,False,False,False,False,False,False
Barnesville,Belmont,OH,39013,39.9888,-81.1728,3713,True,True,0.052,0.159,0.5749285714285755,54.0,17.01666666666667,0.08476603681777634,50602.0,False,False,False,False,False,False,False,False,False,False,False
East Dennis,Barnstable,MA,25001,41.7392,-70.1577,3711,False,False,0.047,0.08,-0.6152499999999996,47.0,8.799999999999999,0.043150684931506846,82980.0,False,False,False,False,False,False,False,False,False,False,False
Gamewell,Caldwell,NC,37027,35.864,-81.5978,3710,False,True,0.036,0.14800000000000002,0.8821071428571443,59.0,11.483333333333334,0.1851635212551826,44705.0,False,False,False,False,False,False,False,False,False,False,False
Nome,Nome,AK,2180,64.5213,-165.4053,3710,False,True,0.069,0.198,-3.913523809523813,55.0,47.68333333333334,0.123621487015297,65578.0,False,False,False,False,False,False,False,False,False,False,False
Glen Raven,Alamance,NC,37001,36.1246,-79.4649,3710,False,True,0.037,0.125,0.8821071428571443,59.0,11.483333333333334,0.12287004992999231,58847.0,False,False,False,False,False,False,False,False,False,False,False
Tabor City,Columbus,NC,37047,34.1538,-78.8737,3709,False,True,0.042,0.23399999999999999,0.8821071428571443,59.0,11.483333333333334,0.1595522305957423,41206.0,False,False,False,False,False,False,False,False,False,False,False
Farmersville,Collin,TX,48085,33.1608,-96.3603,3708,True,True,0.032,0.066,-0.08552380952381,255.0,23.05,0.061024873706438915,102119.0,False,False,False,False,False,False,False,False,False,False,False
Albia,Monroe,IA,19135,41.0268,-92.8038,3705,False,True,0.028,0.105,-1.4649642857142844,63.0,23.683333333333337,0.06499032882011606,62014.0,False,False,False,False,False,False,False,False,False,False,False
Russell,Greenup,KY,21089,38.5116,-82.6996,3704,False,True,0.058,0.146,1.1291190476190494,74.0,25.833333333333332,0.09819302969987902,54292.0,False,False,False,False,False,False,False,False,False,False,False
Hesston,Harvey,KS,20079,38.1401,-97.427,3703,True,True,0.025,0.096,-0.07115476190476144,70.0,20.7,0.08332964160722987,65989.0,False,False,False,False,False,False,False,False,False,False,False
Greenhills,Hamilton,OH,39061,39.267,-84.5194,3703,False,True,0.036,0.157,0.5749285714285755,54.0,17.01666666666667,0.08058353594998263,64087.0,False,False,False,False,False,False,False,False,False,False,False
Shingle Springs,El Dorado,CA,6017,38.6665,-120.9371,3703,True,False,0.034,0.08800000000000001,-0.8213214285714301,284.0,8.716666666666669,0.053218496313932474,87689.0,False,False,False,False,False,False,False,False,False,False,False
Wheatland,Yuba,CA,6115,39.0287,-121.39,3702,True,False,0.055,0.156,-0.8213214285714301,284.0,8.716666666666669,0.18832050701674968,60764.0,False,False,False,False,False,False,False,False,False,False,False
Felton,Santa Cruz,CA,6087,37.0392,-122.0808,3701,False,False,0.048,0.106,-0.8213214285714301,284.0,8.716666666666669,0.117243103591966,90370.0,False,False,False,False,False,False,False,False,False,False,False
Lake Sarasota,Sarasota,FL,12115,27.2948,-82.4323,3701,True,True,0.029,0.086,1.8295714285714304,130.0,10.883333333333333,0.06316132467131964,71630.0,False,False,False,False,False,False,False,False,False,False,False
Northwoods,St. Louis,MO,29189,38.7035,-90.2824,3700,False,True,0.024,0.105,0.14886904761904773,69.0,19.35,0.059024393049289324,72507.0,False,False,False,False,False,False,False,False,False,False,False
Berwyn,Chester,PA,42029,40.0396,-75.4439,3700,False,False,0.032,0.066,-0.3781428571428549,59.0,16.566666666666666,0.05489974816629282,109616.0,False,False,False,False,False,False,False,False,False,False,False
Hidden Meadows,San Diego,CA,6073,33.2237,-117.1198,3698,False,False,0.034,0.107,-0.8213214285714301,284.0,8.716666666666669,0.1168482859618864,90756.0,False,False,False,False,False,False,False,False,False,False,False
Imlay City,Lapeer,MI,26087,43.0171,-83.0771,3698,True,False,0.043,0.09300000000000001,-0.7531666666666652,37.0,15.283333333333333,0.08309681488489434,71306.0,False,False,False,False,False,False,False,False,False,False,False
Frazer,Chester,PA,42029,40.0374,-75.556,3695,False,False,0.032,0.066,-0.3781428571428549,59.0,16.566666666666666,0.05489974816629282,109616.0,False,False,False,False,False,False,False,False,False,False,False
Deer Park,Lake,IL,17097,42.1655,-88.0864,3694,False,False,0.042,0.085,0.017488095238093138,60.0,15.483333333333333,0.09187170764646116,95895.0,False,False,False,False,False,False,False,False,False,False,False
Glenwood Landing,Nassau,NY,36059,40.8295,-73.6378,3694,False,False,0.029,0.061,-0.9301904761904787,95.0,8.316666666666666,0.08297057986965609,125118.0,False,False,False,False,False,False,False,False,False,False,False
Barron,Barron,WI,55005,45.4015,-91.8476,3693,True,False,0.033,0.092,-1.2923571428571456,47.0,16.3,0.09476995674400314,60371.0,False,False,False,False,False,False,False,False,False,False,False
